step,t,phase,phaseIndex,yTop,compression,volume,volumeRatio,rhoMean,rhoRatio,Pkin,Pwall,PexcessWallKinetic,PprojectionWorkRaw,PprojectionWorkThermostatted,wallImpulseTopY,wallHitsTop,dVInterval,dVdtMean,projectionEnergyRaw,projectionEnergyThermostatted,kBTCell,stdN,lowKProxy,rmsDivParticleAfter,rmsMassFluxResidual,rmsMassFluxParticleAfter,meanVy,PkinSmooth,PwallSmooth,PexcessWallKineticSmooth,PprojectionWorkRawSmooth,PprojectionWorkThermostattedSmooth
15600,15.6,compression,1,0.961,0.039,1.922,0.961,5327.78355879292,1.04058272632674,5608.68408000068,5047.7969588332,-560.887121167479,-1583.30274873393,20.6755773525469,1009.55939176664,455,-0.000499999999999945,-0.00499999999999945,-0.791651374366875,0.0103377886762723,1.04291711024052,3.42604277268029,0.000290383494339477,0.0280774482805317,0.00599539114824158,0.371895741579969,0.00846108892427771,5608.75997670057,5183.48256454987,-425.277412150703,-1544.74245830764,10.7515910922947
15700,15.7,compression,1,0.96075,0.03925,1.9215,0.96075,5329.16991933385,1.04085349986989,5610.16180323479,6322.94976775623,712.787964521443,-1537.17848219461,14.8695913016937,1264.58995355125,592,-0.000499999999999945,-0.00499999999999945,-0.768589241097221,0.00743479565084604,1.03957858542558,3.47707054421846,0.000300513142543003,0.0241937000176622,0.000881921508687095,0.312253684061405,-0.00708083644472656,5610.22107557488,5162.47358173049,-447.74749384439,-1546.26052660482,11.1287396874412
15800,15.8,compression,1,0.9605,0.0395000000000001,1.921,0.9605,5330.55700156169,1.04112441436752,5611.59625070976,4226.60153529492,-1384.99471541484,-1560.81943723741,4.09020061090756,845.320307058985,382,-0.000500000000000167,-0.00500000000000167,-0.780409718618965,0.00204510030545446,1.03503032148511,3.3742434101585,0.000349013373975948,0.03414503489342,0.0024199559072495,0.663243606542347,0.0130342976995435,5611.68227335465,5186.98201224041,-424.700261114238,-1542.5281188485,10.8616716020645
15900,15.9,compression,1,0.96025,0.0397500000000001,1.9205,0.96025,5331.94480604009,1.04139546992971,5613.11601684374,6248.46542661783,635.349409774097,-1400.28513526223,10.5095047688753,1249.69308532357,541,-0.000499999999999945,-0.00499999999999945,-0.700142567631038,0.00525475238443707,1.03600173491076,3.44938237189701,0.000340009721214852,0.0299078924835964,0.00100168742375001,0.400663264326806,-0.00878721679881041,5613.1391651408,5182.73554360411,-430.403621536693,-1544.2730112257,10.6139636773705
16000,16,compression,1,0.96,0.04,1.92,0.96,5333.33333333333,1.04166666666667,5614.64301899168,5186.13435552937,-428.508663462312,-1593.47924758012,4.46398871934677,1037.22687110587,432,-0.000499999999999945,-0.00499999999999945,-0.79673962378997,0.00223199435967314,1.03400551981012,3.6570174880664,0.00030117137514961,0.0193430511420116,0.00358179160035919,0.307901188744773,-0.00133246456761265,5614.60131801678,5191.63050756369,-422.970810453091,-1541.12291346611,10.5623287461543
16100,16.1,compression,1,0.95975,0.04025,1.9195,0.95975,5334.72258400625,1.04193800468872,5616.08506644877,5295.3000613821,-320.785005066674,-1510.16670399667,17.1548013195745,1059.06001227642,507,-0.000499999999999945,-0.00499999999999945,-0.755083351998254,0.00857740065978629,1.04114826663725,3.69375630171217,0.00030821052925938,0.0642286028551441,0.00282391809449877,0.999334295943265,-0.00817099089616442,5616.06060951867,5191.74559847181,-424.315011046862,-1541.97220926853,10.0366629239459
16200,16.2,compression,1,0.9595,0.0405,1.919,0.9595,5336.11255862428,1.04220948410631,5617.57261760605,4652.17432906724,-965.398288538807,-1539.98351673541,16.8662233714031,930.434865813449,436,-0.000499999999999945,-0.00499999999999945,-0.769991758367619,0.0084331116857006,1.04225719509044,3.79720774948636,0.000293850713325211,0.0355161685870644,0.00690029478053507,0.694927517274426,0.0129893811598658,5617.52783916733,5219.32894748344,-398.198891683888,-1541.93978116196,10.2749678083903
16300,16.3,compression,1,0.95925,0.0407500000000001,1.9185,0.95925,5337.50325775345,1.04248110502997,5618.97990428977,5605.23791426726,-13.7419900225132,-1593.31156200018,3.90664469252669,1121.04758285345,505,-0.000500000000000167,-0.00500000000000167,-0.796655781000354,0.001953322346264,1.03446829729563,3.59604044044489,0.000392276547143583,0.0192088586096523,0.00636170614162864,0.410391325193497,0.00354081676310577,5618.98998843697,5175.44197950045,-443.548008936514,-1540.35483115539,9.7610514992914
16400,16.4,compression,1,0.959,0.041,1.918,0.959,5338.89468196038,1.04275286757039,5620.50418050697,5081.55727185767,-538.946908649301,-1503.77656669148,5.38491301578918,1016.31145437153,434,-0.000499999999999945,-0.00499999999999945,-0.751888283345659,0.00269245650789429,1.03999577890535,3.79463005062879,0.000303585587804588,0.0265826896646687,0.00546472206208742,0.387866850547777,-0.0175992288771816,5620.45666432395,5177.10720472505,-443.349459598892,-1541.7215377901,9.76488148020547
16500,16.5,compression,1,0.95875,0.04125,1.9175,0.95875,5340.28683181226,1.04302477183833,5622.00504310253,4743.98374663237,-878.021296470161,-1542.8872398313,7.60782165614233,948.796749326475,423,-0.000499999999999945,-0.00499999999999945,-0.771443619915564,0.00380391082807074,1.03657934047103,3.92343553275031,0.000656853457043527,0.0366132947784976,0.0106278980782812,0.696072791782323,-0.0102360751403878,5621.92331003702,5156.97183739645,-464.951472640571,-1539.1136399491,9.78353312107881
16600,16.6,compression,1,0.9585,0.0415000000000001,1.917,0.9585,5341.67970787689,1.04329681794471,5623.42593304935,4819.7508805226,-803.675052526746,-1536.15504699168,22.3624344629455,963.950176104521,419,-0.000500000000000167,-0.00500000000000167,-0.768077523496095,0.0111812172314765,1.04016782350358,3.77860906909733,0.000311401601405831,0.0238246878202949,0.00752095204118317,0.590752445912246,0.020702546203412,5623.39202064528,5164.4753975528,-458.916623092487,-1541.36391930338,9.94798111159592
16700,16.7,compression,1,0.95825,0.0417500000000001,1.9165,0.95825,5343.07331072267,1.04356900600052,5624.86389955999,5461.76252180485,-163.101377755141,-1569.5640425678,6.58096245923173,1092.35250436097,449,-0.000499999999999945,-0.00499999999999945,-0.784782021283813,0.00329048122961551,1.03817373783297,3.65326972009315,0.000341291957241763,0.0332133986619659,0.00156097707665416,0.798337076097453,-0.00298664056664397,5624.86129063887,5211.86142229522,-412.999868343658,-1541.06771598729,9.18656031005387
16800,16.8,compression,1,0.958,0.042,1.916,0.958,5344.46764091858,1.04384133611691,5626.32286126466,5432.58547267635,-193.737388588311,-1502.35597940675,9.6526082129766,1086.51709453527,516,-0.000499999999999945,-0.00499999999999945,-0.751177989703293,0.00482630410648777,1.03472355394349,3.6554117722972,0.000298236026652678,0.0304618388836652,0.00282137469629093,0.570254973771307,0.00177849977078464,5626.33006910825,5169.06898198379,-457.261087124462,-1541.81628036778,9.37759907552262
16900,16.9,compression,1,0.95775,0.04225,1.9155,0.95775,5345.86269903419,1.04411380840512,5627.74007102668,4589.91053300359,-1037.82953802309,-1528.265406688,6.59222231889373,917.982106600719,360,-0.000499999999999945,-0.00499999999999945,-0.764132703343917,0.0032961111594465,1.04012871159619,3.54120282062885,0.000301809018852051,0.0223124068435429,0.00172988134897687,0.408315129555183,0.00707903103437983,5627.80240651225,5206.3863791767,-421.416027335552,-1536.47390306345,9.56492190765093
17000,17,compression,1,0.9575,0.0425,1.915,0.9575,5347.25848563969,1.0443864229765,5629.20495046358,5205.88539520961,-423.319555253969,-1508.74153863374,12.5454553073983,1041.17707904192,442,-0.000499999999999945,-0.00499999999999945,-0.754370769316784,0.00627272765369846,1.04236560874757,3.45788188960043,0.000236999517982882,0.0311561761709069,0.00413185214713216,0.580709210356181,-0.00361932464305901,5629.27098956675,5165.37555807926,-463.895431487484,-1542.67959421367,9.2148762075998
17100,17.1,compression,1,0.95725,0.0427500000000001,1.9145,0.95725,5348.65500130582,1.04465917994254,5630.67780532753,4985.03444632075,-645.643359006774,-1596.29924735883,4.74996577616712,997.006889264151,404,-0.000500000000000167,-0.00500000000000167,-0.798149623679683,0.00237498288808435,1.03756916702498,3.49671358147068,0.000197102608336731,0.022477272972477,0.000673509421105042,0.292330767913151,0.00379608208310674,5630.73678017897,5148.4602788319,-482.276501347068,-1540.24183576634,9.71546668135171
17200,17.2,compression,1,0.957,0.043,1.914,0.957,5350.05224660397,1.04493207941484,5632.20076059383,5822.62970634322,190.428945749386,-1542.98525131796,7.47180678709152,1164.52594126864,521,-0.000499999999999945,-0.00499999999999945,-0.771492625658896,0.00373590339354535,1.04049800229333,3.61070380896663,0.000304125585704597,0.0326547974916452,0.00446191972381438,0.315541734542792,-0.00256117979625573,5632.20476966979,5171.07729931389,-461.1274703559,-1541.34436587017,9.0509907818894
17300,17.3,compression,1,0.95675,0.04325,1.9135,0.95675,5351.45022210609,1.0452051215051,5633.62272360166,4613.47921798792,-1020.14350561374,-1549.86804278352,4.74276332835862,922.695843597585,373,-0.000499999999999945,-0.00499999999999945,-0.774934021391674,0.00237138166417905,1.0356119415121,3.4871864973527,0.000212348750737854,0.0309111337963894,0.00676491536419277,0.66126766460076,-0.00522954266088542,5633.67032833458,5192.62676004692,-441.04356828766,-1542.18541883512,8.64584854772121
17400,17.4,compression,1,0.9565,0.0435000000000001,1.913,0.9565,5352.84892838474,1.04547830632514,5635.15095945395,5128.25698301598,-506.893976437964,-1519.9526191255,11.3106400254688,1025.6513966032,446,-0.000500000000000167,-0.00500000000000167,-0.759976309563001,0.00565532001273628,1.04093266116393,3.64039093834069,0.000386173794519937,0.0179760140879758,0.00637160586071258,0.361661347302564,0.00325953452185326,5635.1410182738,5198.9611371349,-436.179881138903,-1537.12185818441,8.72598591713319
17500,17.5,compression,1,0.95625,0.0437500000000001,1.9125,0.95625,5354.24836601307,1.04575163398693,5636.59604409833,5389.53510573513,-247.060938363203,-1551.17383137075,9.53434153273774,1077.90702114703,447,-0.000499999999999945,-0.00499999999999945,-0.775586915685287,0.00476717076636834,1.03639429979234,3.50677287098678,0.000189280293534976,0.0266694500666028,0.00832345468989054,0.438548227406641,-0.0064599064652439,5636.60638099262,5213.36019583923,-423.246185153389,-1540.91570011115,9.15484516028709
17600,17.6,compression,1,0.956,0.044,1.912,0.956,5355.64853556485,1.04602510460251,5638.07844337664,4594.95171875051,-1043.12672462614,-1598.0906588632,7.83513632343877,918.990343750102,421,-0.000499999999999945,-0.00499999999999945,-0.799045329431511,0.00391756816171895,1.03858328502854,3.5256954456864,0.000371603584096844,0.0386245867920694,0.0086789566890932,0.750598453286124,0.0055973375525928,5638.07075115561,5184.14364045201,-453.927110703596,-1542.43895884514,9.11557022248618
17700,17.7,compression,1,0.95575,0.04425,1.9115,0.95575,5357.04943761444,1.04629871828407,5639.53874986612,6042.90347842405,403.364728557932,-1577.08247909592,4.68574052016376,1208.58069568481,552,-0.000499999999999945,-0.00499999999999945,-0.788541239547873,0.00234287026008162,1.0345346047511,3.5367790802128,0.000316384153197557,0.021462853263566,0.00734527848715509,0.365897881736967,0.00162550688855124,5639.54268032227,5227.11739530557,-412.425285016703,-1540.20446727604,8.42807750880445
17800,17.8,compression,1,0.9555,0.0445,1.911,0.9555,5358.45107273679,1.0465724751439,5641.00615109161,5424.30852121617,-216.69762987544,-1552.89833418494,18.8814053765375,1084.86170424323,496,-0.000499999999999945,-0.00499999999999945,-0.776449167092382,0.00944070268826769,1.0446869919142,3.58786822980475,0.000339907235126357,0.0207933668023331,0.0026254512815246,0.409156421931847,-0.0100211470923091,5641.0150907499,5194.38321339086,-446.631877359046,-1539.16660739486,8.73497395735657
17900,17.9,compression,1,0.95525,0.0447500000000001,1.9105,0.95525,5359.85344150746,1.04684637529443,5642.51533619376,5010.26687634602,-632.248459847732,-1448.62951384646,8.02398008560211,1002.05337526921,446,-0.000500000000000167,-0.00500000000000167,-0.724314756923473,0.00401199004280239,1.03539925992103,3.63770211979056,0.000279702410241939,0.0279136140797785,0.0025354898015608,0.557935393102772,0.0102060375707316,5642.48780531839,5206.49125079104,-435.996554527353,-1541.67766307417,8.80020780885518
18000,18,compression,1,0.955,0.045,1.91,0.955,5361.25654450262,1.04712041884817,5643.95626098822,5387.23818357175,-256.718077416474,-1530.60464941687,3.15854506780146,1077.44763671435,471,-0.000499999999999945,-0.00499999999999945,-0.765302324708352,0.00157927253390056,1.03461948267442,3.49951072901138,0.000414035137239612,0.0184423673849069,0.00686835549321247,0.352395185901519,-0.0191938724244995,5643.96162092235,5247.25905274708,-396.702568175272,-1539.36063709119,8.64661352455101
18100,18.1,compression,1,0.95475,0.04525,1.9095,0.95475,5362.66038229903,1.04739460591778,5645.42462184829,4830.91349133473,-814.511130513569,-1542.28632018623,14.976388668137,966.182698266946,443,-0.000499999999999945,-0.00499999999999945,-0.771143160093029,0.00748819433406767,1.04264421364085,3.49391419459855,0.000364175075138468,0.0208480656358871,0.00800128663841975,0.480077858858694,-0.00704853420631582,5645.43870614393,5242.06797976168,-403.370726382245,-1543.32380057691,8.60285429459817
18200,18.2,compression,1,0.9545,0.0455000000000001,1.909,0.9545,5364.06495547407,1.04766893661603,5646.9128457561,5770.25749150396,123.344645747852,-1533.31983617714,3.20080743086608,1154.05149830079,497,-0.000500000000000167,-0.00500000000000167,-0.766659918088828,0.00160040371543357,1.0380420184014,3.56433738280674,0.00039601537601762,0.0221836954547988,0.00475083221673441,0.387271893540639,0.000330298803913905,5646.91496893156,5263.92359435235,-382.99137457921,-1542.28274652869,8.56660675696292
18300,18.3,compression,1,0.95425,0.0457500000000001,1.9085,0.95425,5365.47026460571,1.0479434110558,5648.34934956662,5104.71300446086,-543.636345105763,-1557.64562899932,8.35823645387105,1020.94260089217,438,-0.000499999999999945,-0.00499999999999945,-0.778822814499573,0.00417911822693506,1.03812631347531,3.4065666987731,0.000349471725105351,0.0295746941405574,0.00232198275166728,0.457168598522001,0.0246278760687892,5648.38983802262,5277.07174197532,-371.3180960473,-1542.11733069748,8.92321675121498
18400,18.4,compression,1,0.954,0.046,1.908,0.954,5366.87631027254,1.0482180293501,5649.86439301342,5738.25983311479,88.395440101368,-1486.9767883353,5.58952945017816,1147.65196662296,500,-0.000499999999999945,-0.00499999999999945,-0.74348839416757,0.00279476472508877,1.04037683353772,3.50565659756331,0.000459958187832917,0.0133859490100391,0.00510998560297276,0.318383452774675,-0.00582955654797092,5649.87060576331,5327.35704406897,-322.513561694342,-1539.63123882697,8.81099381152764
18500,18.5,compression,1,0.95375,0.04625,1.9075,0.95375,5368.28309305374,1.04849279161206,5651.27679760205,5383.93750464856,-267.33929295349,-1583.44724715299,14.3909571220211,1076.78750092971,496,-0.000499999999999945,-0.00499999999999945,-0.791723623576409,0.00719547856100977,1.04100491808277,3.32045784691081,0.000314672071098327,0.0191746713340024,0.00138973391325607,0.350207893483683,-0.00709991069581903,5651.34889749666,5284.04463582482,-367.304261671834,-1541.52624792968,8.77829753673917
18600,18.6,compression,1,0.9535,0.0465,1.907,0.9535,5369.6906135291,1.0487676979549,5652.75681652532,4130.4360835008,-1522.32073302451,-1574.87567324505,6.78304796232329,826.087216700162,393,-0.000499999999999945,-0.00499999999999945,-0.787437836622439,0.00339152398116127,1.03861103791204,3.28132950001539,0.000255141365439788,0.0122625108590889,0.000474113524197365,0.297379288888062,0.0114576225720681,5652.82995841183,5259.60580132244,-393.224157089382,-1539.39014768274,8.79021957224495
18700,18.7,compression,1,0.95325,0.0467500000000001,1.9065,0.95325,5371.09887227905,1.049042748492,5654.3364455493,5722.1997324473,67.8632868980003,-1489.23072404058,7.92508747562916,1144.43994648946,479,-0.000500000000000167,-0.00500000000000167,-0.744615362020537,0.0039625437378159,1.03684666621126,3.56268989606154,0.000253369177766101,0.0201289751758277,0.00553224448722156,0.483067282714038,-0.00623095675872767,5654.31399086659,5290.07399508864,-364.239995777944,-1536.69926469709,8.96192411335572
18800,18.8,compression,1,0.953,0.047,1.906,0.953,5372.50786988458,1.04931794333683,5655.7845185403,4774.34470159596,-881.439816944338,-1547.768985063,13.0257878788261,954.868940319193,462,-0.000499999999999945,-0.00499999999999945,-0.773884492531414,0.00651289393941235,1.04257132121265,3.45901358064352,0.000299826143476279,0.0383715458507981,0.00484244934243901,0.638083890334218,0.00364947437480254,5655.79826279847,5242.78821285466,-413.010049943812,-1531.60193210223,9.16266578140553
18900,18.9,compression,1,0.95275,0.04725,1.9055,0.95275,5373.91760692732,1.04959328260299,5657.24986720299,5686.85425808022,29.6043908772308,-1555.08814867229,11.0225190944474,1137.37085161604,479,-0.000499999999999945,-0.00499999999999945,-0.777544074336058,0.00551125954722309,1.03851174947713,3.43687839069221,0.000251964978871992,0.0131781984021182,0.00430950190099157,0.349958473880759,0.000621710064529661,5657.28627453707,5236.50851995118,-420.777754585887,-1530.92705123463,8.3822217741754
